Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01011,Metz-Centre,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,15.0,15.341811443131803,µg-m3,99.0,100.0,99.0,R,1,49.119442,6.180833
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01012,Metz-Borny,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,12.850417205312022,µg-m3,97.0,100.0,97.0,R,1,49.110283,6.223336
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01016,Atton,Rurale près des villes,NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,12.0,12.41221393349347,µg-m3,93.0,97.0,90.0,R,1,48.886387,6.093611
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01018,Scy-Chazelles,Périurbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,10.0,10.06120950827314,µg-m3,,,,R,1,49.107502,6.122775
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01019,Thionville-Piscine,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,12.89678621332099,µg-m3,98.0,100.0,98.0,R,1,49.36861,6.160831
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01020,Thionville-Centre,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,17.0,16.8792443749248,µg-m3,95.0,100.0,95.0,R,1,49.358337,6.156942
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01064,Metz- Pont Grilles,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,22.0,22.07980625931442,µg-m3,92.0,100.0,92.0,R,1,49.12508,6.181219
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01065,Belleville sur Meuse,Urbaine,NO2,Trafic,Oui,mesures indicatives,Moy. annuelle,16.0,16.398560224745417,µg-m3,,,,R,1,49.16778,5.387461
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR02022,Arles,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,14.0,13.570702357563889,µg-m3,96.0,97.0,93.0,R,1,43.675114,4.62921
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02041,SALON,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,12.0,11.98593247588422,µg-m3,99.0,100.0,99.0,R,1,43.639002,5.101097
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02043,Marignane,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,19.0,18.90231864095504,µg-m3,99.0,100.0,99.0,R,1,43.4165306,5.222281
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03006,MARSEILLE RABATAU,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,41.0,40.91144502014957,µg-m3,99.0,100.0,99.0,R,1,43.276451,5.39736
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03014,MARSEILLE ST LOUIS,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,32.0,32.41690042888595,µg-m3,99.0,99.0,98.0,R,1,43.348048,5.360119
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03021,AIX ROY RENE,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,27.0,26.957914702839386,µg-m3,99.0,100.0,99.0,R,1,43.524075,5.448164
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03029,AIX CENTRE ECOLE ART,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,17.0,17.06031636863823,µg-m3,100.0,100.0,100.0,R,1,43.530285,5.440912
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03032,AUBAGNE LES PASSONS,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,14.0,14.194205909510591,µg-m3,99.0,100.0,99.0,R,1,43.293138,5.574184
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03043,MARSEILLE 5 AVENUES,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,25.0,25.33918100890204,µg-m3,97.0,99.0,96.0,R,1,43.305287,5.394716
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03060,LA SEYNE GENOUD,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,16.0,16.323924886982724,µg-m3,99.0,99.0,98.0,R,1,43.101565,5.875404
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03068,TOULON FOCH,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,31.0,30.62706637624668,µg-m3,100.0,100.0,100.0,R,1,43.126821,5.921605
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAR01,ZAR FREJUS-DRAGUIGNAN,FR03070,ESTEREL,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,8.153786113699931,µg-m3,98.0,100.0,98.0,R,1,43.437874,6.76839
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03071,TOULON CLARET,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,18.0,18.287785034949,µg-m3,100.0,100.0,100.0,R,1,43.131113,5.924184
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03080,AVIGNON   MAIRIE,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,12.0,12.337254676919542,µg-m3,99.0,100.0,99.0,R,1,43.949673,4.804341
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03084,LE PONTET,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,14.0,13.755777166437428,µg-m3,100.0,100.0,100.0,R,1,43.960144,4.856731
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03087,Avignon Semard,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,25.0,25.29037389688812,µg-m3,98.0,100.0,98.0,R,1,43.93706,4.824909
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04002,GENNEVILLIERS,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,25.0,25.174157174088062,µg-m3,99.0,100.0,99.0,R,1,48.930319,2.29435
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04004,PARIS 18eme,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,28.0,28.181873423526643,µg-m3,100.0,100.0,100.0,R,1,48.891666,2.346667
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04012,Place Victor Basch,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,44.0,44.06357108664434,µg-m3,96.0,100.0,95.0,R,1,48.827778,2.3275
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04014,PARIS 12eme,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,27.0,26.839934800325985,µg-m3,98.0,100.0,98.0,R,1,48.837223,2.3939
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04017,NEUILLY-SUR-SEINE,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,28.0,27.90762765023219,µg-m3,91.0,100.0,91.0,R,1,48.88139,2.278056
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04018,AUBERVILLIERS,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,28.0,28.042996272694523,µg-m3,95.0,100.0,95.0,R,1,48.9039,2.3847
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04024,GONESSE,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,20.0,20.498582333696923,µg-m3,95.0,99.0,94.0,R,1,48.99083,2.444722
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04029,VERSAILLES,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,17.0,17.24393416206253,µg-m3,99.0,100.0,99.0,R,1,48.799168,2.130556
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04031,Av Champs Elysees,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,30.0,29.73766070078154,µg-m3,93.0,97.0,91.0,R,1,48.868772,2.311231
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04034,VITRY-SUR-SEINE,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,23.0,22.65059079958709,µg-m3,100.0,100.0,100.0,R,1,48.775897,2.375788
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04037,PARIS 13eme,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,23.0,22.762744646557685,µg-m3,99.0,100.0,99.0,R,1,48.82861,2.360278
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04038,Zone Rurale SO,Rurale régionale,NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,7.918050373134357,µg-m3,98.0,100.0,98.0,R,1,48.581944,1.883333
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04051,ARGENTEUIL,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,25.0,25.069469149527468,µg-m3,82.0,100.0,82.0,N,-1,48.95139,2.223611
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04055,PARIS 1er Les Halles,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,24.0,23.603869390103544,µg-m3,79.0,100.0,79.0,N,-1,48.86212,2.344616
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04058,Auto A1 -Saint-Denis,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,59.0,58.508636573007735,µg-m3,99.0,100.0,99.0,R,1,48.925278,2.356667
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04059,SAINT-DENIS,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,27.0,26.71122653759885,µg-m3,97.0,100.0,97.0,R,1,48.93722,2.361667
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04060,PARIS 7eme,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,24.0,23.543576388888912,µg-m3,99.0,100.0,99.0,R,1,48.8572,2.2933
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04063,MANTES-LA-JOLIE,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,18.0,18.28367417677636,µg-m3,99.0,100.0,99.0,R,1,48.9964,1.7033
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04069,MELUN,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,15.0,15.062825601587726,µg-m3,92.0,100.0,92.0,R,1,48.54139,2.661389
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04071,Rue Bonaparte,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,31.0,30.58049148023639,µg-m3,98.0,100.0,98.0,R,1,48.856388,2.335278
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04098,LOGNES,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,20.0,20.218541919805567,µg-m3,94.0,100.0,94.0,R,1,48.84028,2.635278
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04100,VILLEMOMBLE,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,24.0,24.282524271844707,µg-m3,99.0,99.0,99.0,R,1,48.881947,2.507222
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04101,CHAMPIGNY-SUR-MARNE,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,23.0,23.330945844771687,µg-m3,92.0,99.0,91.0,R,1,48.816387,2.5175
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04118,Place de l'Opéra,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,41.0,40.989819318971485,µg-m3,99.0,100.0,99.0,R,1,48.870274,2.3325
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04122,RN6-MELUN,Périurbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,33.0,32.68022651103664,µg-m3,99.0,100.0,99.0,R,1,48.528057,2.653611
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04123,RN2-PANTIN,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,46.0,46.151021620337374,µg-m3,96.0,100.0,96.0,R,1,48.90222,2.390833
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04131,Boulevard Haussmann,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,39.0,38.895832329559006,µg-m3,95.0,100.0,95.0,R,1,48.873333,2.330278
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04135,Boulevard Soult,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,32.0,32.20873727581201,µg-m3,95.0,99.0,94.0,R,1,48.83796,2.408061
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04141,Quai des Celestins,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,41.0,40.52885529684257,µg-m3,94.0,100.0,94.0,R,1,48.85278,2.360556
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04149,MONTGERON,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,18.0,18.247738519967854,µg-m3,99.0,100.0,99.0,R,1,48.7067,2.4572
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04150,LA DEFENSE,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,33.0,32.93434903047092,µg-m3,97.0,17.0,16.0,N,-1,48.891388,2.240556
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04156,BOBIGNY,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,25.0,25.48739225376394,µg-m3,99.0,100.0,99.0,R,1,48.902504,2.4525
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04179,PARIS Stade Lenglen,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,21.0,21.00110518788193,µg-m3,89.0,99.0,88.0,R,1,48.830387,2.269889
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04180,RN20 - MONTLHERY,Périurbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,49.0,49.18198230088515,µg-m3,99.0,98.0,97.0,R,1,48.64093,2.26872
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04319,TREMBLAY-EN-FRANCE,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,21.0,21.368678723649403,µg-m3,99.0,100.0,99.0,R,1,48.95555,2.575278
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04323,EVRY,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,20.0,19.68559547187249,µg-m3,99.0,100.0,99.0,R,1,48.62722,2.429167
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04328,Zone Rurale SE,Rurale régionale,NO2,Fond,Oui,mesures fixes,Moy. annuelle,6.0,5.631305449936636,µg-m3,99.0,100.0,99.0,R,1,48.3547,2.6453
2021/01/01 00:00:00,2021/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04329,Bld peripherique Est,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,53.0,52.77857717503733,µg-m3,100.0,100.0,99.0,R,1,48.838615,2.412781
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05078,Le Havre Massillon,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,15.0,14.996947185142242,µg-m3,99.0,99.0,98.0,R,1,49.4983,0.142706
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05083,Gonfreville l Orcher,Urbaine,NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,12.0,12.273371691599555,µg-m3,99.0,100.0,99.0,R,1,49.50273,0.232486
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05084,NDGravenchon Pasteur,Urbaine,NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,9.0,8.778311732996906,µg-m3,100.0,100.0,100.0,R,1,49.493332,0.571853
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE01,ZR NORMANDIE,FR05087,Maison Parc Brotonne,Rurale régionale,NO2,Fond,Oui,mesures fixes,Moy. annuelle,7.0,6.871844771994478,µg-m3,99.0,100.0,99.0,R,1,49.498295,0.758833
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05089,Le Havre Lafaurie-montant,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,24.0,24.309740110395648,µg-m3,99.0,100.0,99.0,R,1,49.500187,0.110903
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05090,Le Havre ville-haute,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,11.0,11.341982097186708,µg-m3,89.0,100.0,89.0,R,1,49.514686,0.100645
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06001,Valenciennes Acacias,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,15.0,14.66444574095688,µg-m3,98.0,100.0,98.0,R,1,50.35853,3.50804
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06003,Douai Theuriet,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,12.71354178641227,µg-m3,99.0,100.0,99.0,R,1,50.37822,3.06586
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06006,Valenciennes Wallon,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,29.0,28.923980122500847,µg-m3,99.0,100.0,99.0,R,1,50.36425,3.52273
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR06007,Maubeuge Joyeuse,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,13.302895821071234,µg-m3,97.0,100.0,97.0,R,1,50.27936,3.97691
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06011,Denain Villars,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,13.121441925683582,µg-m3,98.0,99.0,98.0,R,1,50.32276,3.39593
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR06133,Cartignies,Rurale près des villes,NO2,Fond,Oui,mesures fixes,Moy. annuelle,6.0,5.673284132841314,µg-m3,93.0,100.0,93.0,R,1,50.09225,3.85003
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06134,Saint Amand,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,10.47787674530572,µg-m3,95.0,100.0,95.0,R,1,50.45647,3.42794
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07004,Montferrand,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,15.0,15.132420411984985,µg-m3,99.0,98.0,98.0,R,1,45.79728,3.113833
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07009,Jardin Lecoq,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,16.0,16.103181142007102,µg-m3,,,,R,1,45.772167,3.0875
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07022,Paray le Fresil,Rurale régionale,NO2,Fond,Oui,mesures fixes,Moy. annuelle,2.0,2.471270149765634,µg-m3,100.0,100.0,100.0,R,1,46.652668,3.600667
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07034,Clermont-Esplanade Gare,Urbaine,NO2,Trafic,Oui,mesures fixes,Moy. annuelle,28.0,27.929116396644776,µg-m3,99.0,100.0,99.0,R,1,45.775696,3.09625
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07039,Chamalières Europe,Urbaine,NO2,Trafic,Oui,mesures indicatives,Moy. annuelle,23.0,23.49316662825536,µg-m3,,,,R,1,45.774728,3.062978
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR05,ZAR MOULINS,FR07048,Villeneuve sur Allier,Rurale près des villes,NO2,Trafic,Oui,mesures indicatives,Moy. annuelle,12.0,11.924822695035465,µg-m3,,,,N,-1,46.659048,3.249247
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07051,Beaulieu,Périurbaine,NO2,Industrielle,Oui,mesures indicatives,Moy. annuelle,11.0,10.63240506329113,µg-m3,,,,R,1,45.769,3.155
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07052,Aurillac-Lagarde,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,8.0,8.10409295872355,µg-m3,,,,R,1,44.92008,2.441082
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07053,Edouard Michelin,Urbaine,NO2,Trafic,Oui,mesures indicatives,Moy. annuelle,26.0,26.14314106225014,µg-m3,,,,R,1,45.780434,3.111592
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07054,Le Puy-Causans,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,11.0,10.565186033199772,µg-m3,,,,R,1,45.039001,3.887001
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR05,ZAR MOULINS,FR07057,Moulins Centre,Urbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,9.0,9.445189337604438,µg-m3,100.0,100.0,100.0,R,1,46.5619722,3.34063888888888
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07058,Montluçon,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,13.0,12.645063985374776,µg-m3,,,,R,1,46.340723,2.593945
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07059,Vichy,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,11.0,11.246200046200048,µg-m3,,,,R,1,46.130431,3.425694
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07060,Royat Périurbaine,Périurbaine,NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,8.210504539708074,µg-m3,100.0,100.0,99.0,R,1,45.764111,3.046111
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07061,Riom Périurbaine,Périurbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,10.0,10.294716376944193,µg-m3,,,,R,1,45.89674,3.122254
2021/01/01 00:00:00,2021/12/31 23:59:59,ATMO OCCITANIE,FR76ZAG02,ZAG MONTPELLIER,FR08003,Montpellier Chaptal,Urbaine,NO2,Fond,Oui,mesures indicatives,Moy. annuelle,19.0,19.406597962568107,µg-m3,,,,R,1,43.611302,3.86626
